id	title	description	google_product_category	product_type	link	image_link	condition	availability	price	brand	gtin	mpn	color	material	pattern	size	gender	age_group	tax	shipping	shipping_weight	excluded_destination	expiration_date
838	Dragon Sunglasses The Jam - Jet Purple/ Purple Ion	Sleek and cotemporary, this sunnies are the must have this summer, we love them, and we think you&rsquo;ll love them too! &bull; Grilamid Frame Material &bull; 6 Base Polycarbonate Lens &bull; 5 Barrel Stainless Steel Hinge &bull; 100% UV Protection	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=838&cPath=73	http://www.witteringsurfshop.com/images/Jamblack_purpleion.gif	new	in stock	89.95	Dragon Sunglasses		838							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
839	Dragon Sunglasses Wormser - Purple / Red Ion	Get retro with the classically styled sunnies from Dragon. Ridiculously comfortable, this bright summer style is a must have! &bull; Grilamid frame material &bull; 6.00 base curve polycarbonate lens &bull; 5 barrel hinge &bull; 100% UV protection	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=839&cPath=73	http://www.witteringsurfshop.com/images/wormserpurple_redion.gif	new	in stock	49.95	Dragon Sunglasses		839							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
841	Dragon Sunglasses Cinch - Tortoise Bronze	All new for 2011 a very stylish slightly smaller shaped pair of summer sunnys. Get the ultimate sports look this summer with the CLINCH &bull; Grilamid frame material &bull; 8.00 base curve polycarbonate lens &bull; 5 barrel hinge &bull; 100% UV protection &bull; Medium Fit	Apparel & Accessories > Clothing Accessories > Sunglasses	Gifts > Dragon Sunglasses	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=841&cPath=73	http://www.witteringsurfshop.com/images/cinchtortoisebronze.gif	new	in stock	59.95	Dragon Sunglasses		841							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
874	Firewire 6 ft 3 Activator FST 5 fin Surfboard	The Firewire Activator Surfboard is an all new model for April 2012. It is described as many as the dominator mk 2. A very simular pan shape to the Dominator but with a double wing tail. The double wing tail allows you to have a smaller tail and takes out the bulk you have in a dominator tumb tail. The swallow tail gives you the pivot points in the tail which many surfers prefer. The Activator also features a 5 fin setup which allows you to use it as quad in smaller or weaker surf and as a thruster as the surf gets bigger or more powerfull. The Activator is made in the Firewire FST construction which is FUTURE SHAPES TECHNOLOGY The rapid response flex memory in the Future Shapes Technology used in these boards yields great speed through the turns whilst the parabolic rail configuration guarantees 100% return memory for years. Firewire surfboards feature are leaps and bounds ahead when it comes to construction. The parabolic balsa rails flex at the start of a turn storing energy and rebound through the turn releasing built up energy in the form of speed. The spring back of the parabolic rails to the original rocker triggers rapid acceleration, like an arrow shot from a bow. The construction materials, a unique formulation of hi-tech epoxy resins and advanced composites mean that these boards maintain the lively feel you get with brand new polyurethane boards, but are up to 20% lighter and will last 5+ times longer. This manufacturing process has won environmental awards and has created a range of lightweight and durable custom boards that are quickly being recognised for their awesome performance, just ask Taj Burrow! 6 '3" x 20 5/8 x 2 9/16 Parabolic balsa rails Custom Spray 5 Fin set up FCS Fins All new 2012 Firewire Surfboards feature Nanotune coating NanoTune creates a super slick hydrophobic (water repellent) coating which cures to your board to dramatically increase the performance of your board Increased speed and greater thrust during manoeuvres Longer and smoother glide across the water surface, thus making it easier to catch more waves and power around those flat sections Less board stick when launching airs and providing more forgiveness on landings Extra barrier of UV protection as well as filling in all pores and pin holes that currently exist in today's manufacturing process, adding longer life to your equipment	Sporting Goods > Water Sports > Surfing > Surfboards	Surfboards > Shortboards	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=874&cPath=19	http://www.witteringsurfshop.com/images/activatorFST2.jpg	new	in stock	549.00	Firewire Surfboards		874							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		10 kg		2012-12-25
875	Gorilla Fishtail Grey Two Tone Tail Pad	The Gorilla Fish Tail tail pad is a 2 piece archless pad featuring kicktail for a real traditional feel. This high performance pad is ideal for fish tail boards. 2 piece tail pad Archless no wedge for a softer more traditional feel. Diamond III groove traction system.	Sporting Goods > Water Sports > Surfing	Hardware > Surfboard Grip	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=875&cPath=8	http://www.witteringsurfshop.com/images/GORILLAFISHGREY.gif	new	in stock	32.99	Gorilla Grip		875							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
878	Firewire 6 ft 0 Dominator FST Round Tail Surfboard	The Dominator is a very versatile board. The Dominator combines a full outline with a thick foil from nose to tail and a 5/4/3 fin configuration(use as a 4 fin quad or 3 fin thruster). The wide point has been moved back to reduce the nose profile, maintaining all of the speed but with none of the top turn drawbacks of retro nose outlines. Built with the flex characteristics and light weight of Future Shapes Technology, the Dominator paddles like it's turbo charged and does not track like heavier PU boards with similar dimensions. Take Charge! The rapid response flex memory in the Future Shapes Technology used in these boards yields great speed through the turns whilst the parabolic rail configuration guarantees 100% return memory for years. Firewire won the SURFBOARD OF THE YEAR award at the recent SIMA awards - that's basically the surf industry deciding who has done the best job, and is an extremely prestigious award. 6'0" x 20 1/2 x 2 1/2 parabolic balsa rails EPS and advanced composite core 5 Fin set up FCS Fin System All new 2012 Firewire Surfboards feature Nanotune coating NanoTune creates a super slick hydrophobic (water repellent) coating which cures to your board to dramatically increase the performance of your board Increased speed and greater thrust during manoeuvres Longer and smoother glide across the water surface, thus making it easier to catch more waves and power around those flat sections Less board stick when launching airs and providing more forgiveness on landings Extra barrier of UV protection as well as filling in all pores and pin holes that currently exist in today's manufacturing process, adding longer life to your equipment	Sporting Goods > Water Sports > Surfing > Surfboards	Surfboards > Shortboards	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=878&cPath=19	http://www.witteringsurfshop.com/images/6dominatorfst.jpg	new	in stock	529.00	Firewire Surfboards		878							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		15 kg		2012-12-25
895	Xcel Wetsuits Infiniti Round Toe 7mm Wetsuit Boots	When 5mm just isn't enough, the Xcel 7mm Infiniti tek boot is the boot for you! It features the all new Bamboo lining providing an extra layer of insulation between you and the elements. The Infinti boots have an arch strap and a pull tab on the back to help get them on and off in the cold. They also run above your ankle to guarantee a good overlap with the wetsuit. Bamboo barrier lining UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams Size Guide PLEASE NOTE We will send UK size, but boxes are marked in US (one size above) The boots will feel quite tight at your normal shoe size, but a snug fit is important. However, like all neoprene, they will stretch and loosen a little over time.	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Boots	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=895&cPath=52	http://www.witteringsurfshop.com/images/roundtoe.jpg	new	in stock	45.95	Xcel Wetsuits		895							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
896	Xcel Wetsuits Infiniti Split Toe 5mm Wetsuit Boots	The Xcel 5mm Infiniti tek split toe boot features the all new Bamboo lining providing an extra layer of insulation between you and the elements. The Infinti boots have an arch strap and a pull tab on the back to help get them on and off in the cold. They also run above your ankle to guarantee a good overlap with the wetsuit. Bamboo barrier lining Split toe UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams Size Guide PLEASE NOTE We will send UK size, but boxes are marked in US (one size above) The boots will feel quite tight at your normal shoe size, but a snug fit is important. However, like all neoprene, they will stretch and loosen a little over time.	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Boots	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=896&cPath=52	http://www.witteringsurfshop.com/images/split.jpg	new	in stock	44.95	Xcel Wetsuits		896							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
897	Xcel Wetsuits Drylock 5 finger 5mm Wetsuit Gloves	The Xcel Drylock 5 finger 5mm glove has water repellent dual level Thermo-Bamboo lining, all the seems are taped, glued and blindstistched. The back of hand panel is 300% PLUS stretch Ultraspan Superlight neoprene, and like all xcel gloves they are engineered to fit your hands. Bamboo barrier lining UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Gloves	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=897&cPath=53	http://www.witteringsurfshop.com/images/drylockgloves.jpg	new	in stock	49.95	Xcel Wetsuits		897							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
898	Xcel Wetsuits Infiniti 3 finger 5mm Wetsuit Gloves	The Xcel Infinti 3 finger 5mm glove has water repellent dual level Thermo-Bamboo lining, all the seems are taped, glued and blindstistched. The back of hand panel is 300% PLUS stretch Ultraspan Superlight neoprene, and like all xcel gloves they are engineered to fit your hands. Bamboo barrier lining UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Gloves	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=898&cPath=53	http://www.witteringsurfshop.com/images/3fingergloves2.jpg	new	in stock	33.95	Xcel Wetsuits		898							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
899	Xcel Wetsuits Infiniti 5 finger 5mm Wetsuit Gloves	The Xcel Infinti 5 finger 5mm glove has water repellent dual level Thermo-Bamboo lining, all the seems are taped, glued and blindstistched. The back of hand panel is 300% PLUS stretch Ultraspan Superlight neoprene, and like all xcel gloves they are engineered to fit your hands. Bamboo barrier lining UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Gloves	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=899&cPath=53	http://www.witteringsurfshop.com/images/5fingergloves.jpg	new	in stock	39.95	Xcel Wetsuits		899							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
900	Xcel Wetsuits Infiniti 5 finger 3mm Wetsuit Gloves	The Xcel Infinti 3mm 5 finger glove has water repellent dual level Thermo-Bamboo lining, all the seems are taped, glued and blindstistched. The back of hand panel is 300% PLUS stretch Ultraspan Superlight neoprene, and like all xcel gloves they are engineered to fit your hands. Bamboo barrier lining UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Gloves	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=900&cPath=53	http://www.witteringsurfshop.com/images/5fingergloves.jpg	new	in stock	35.95	Xcel Wetsuits		900							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		1 kg		2012-12-25
901	Xcel Wetsuits Infiniti 5 finger 1.5mm Wetsuit Gloves	The Xcel Infinti 1.5mm 5 finger glove has water repellent dual level Thermo-Bamboo lining, all the seems are taped, glued and blindstistched. The back of hand panel is 300% PLUS stretch Ultraspan Superlight neoprene, and like all xcel gloves they are engineered to fit your hands. Bamboo barrier lining UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Gloves	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=901&cPath=53	http://www.witteringsurfshop.com/images/5fingergloves.jpg	new	in stock	29.95	Xcel Wetsuits		901							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		1 kg		2012-12-25
912	Xcel Peaked Skull Cap 2mm Wetsuit Hood	The Xcel 2mm Skull Cap Hood has a 2mm Titanium Glideskin lined cap with peak, adjustable neck strap and seal.Perfect from november - december and those "warmer" winter days. Glideskin lined Cap UltraSoft neoprene Adjustable neck strap	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Hoods	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=912&cPath=54	http://www.witteringsurfshop.com/images/hood2010.jpg	new	in stock	14.99	Xcel Wetsuits		912							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		2 kg		2012-12-25
913	Xcel 2mm Peaked Wetsuit Hood	The Xcel 2mm Wetsuit Hood has a ThermoBarrier texture skin hood with 1.5mm SmoothSkin UltraStretch inner as well as a outer neck seal.The face seal is 1mm with elastic cord. All seems are glued and blindstitched as well as Pressure Bonded Taped Seams. Perfect for those bitter cold winter days! Elastic cord face seal Bamboo barrier lining UltraSoft neoprene Fusion seams Double glued and blindstitched Pressure bonded seams	Sporting Goods > Water Sports > Wetsuits > Wetsuit Accessories	Wetsuits > Wetsuit Hoods	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=913&cPath=54	http://www.witteringsurfshop.com/images/2mmhood2010.jpg	new	in stock	29.99	Xcel Wetsuits		913							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
914	Firewire Deviant FCS Fin	The Firewire Deviant FCS Fin. Moves between 6 & 9 degrees, increasing speed through turns & drawing tighter arcs than standard fins. The Deviant Fin, developed by Radcor Design Studio & Firewire, applies that same principle to the rear thruster fin. The Deviant automatically adjusts 7° of cant in either direction (14 degrees total range of movement) and noticeably increases speed & responsiveness by reducing rail-to-rail drag, & shortening the turn radius: your board will feel faster & looser. Throughout our testing we felt the benefits of the automatically canted rear fin immediately! The design is based on a neutral template for the first release which is very close to a FCS M5 or a Futures FEA outline. The Deviant Fin is a single rear fin suitable for a thrusters fin set up. Construction - Ultra Light composite Base - 111mm (approx) Depth - 115mm(approx) Area - 9525mm(approx) Sweep - 33 degrees(approx) Colour - Black	Sporting Goods > Water Sports > Surfing > Surfboard Fins	Hardware > Surfboard Fins	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=914&cPath=9	http://www.witteringsurfshop.com/images/DEviantfinFCS.gif	new	in stock	29.95	Firewire Surfboards		914							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
915	Firewire Deviant Future Fin	The Firewire Deviant Future Fin. Moves between 6 & 9 degrees, increasing speed through turns & drawing tighter arcs than standard fins. The Deviant Fin, developed by Radcor Design Studio & Firewire, applies that same principle to the rear thruster fin. The Deviant automatically adjusts 7° of cant in either direction (14 degrees total range of movement) and noticeably increases speed & responsiveness by reducing rail-to-rail drag, & shortening the turn radius: your board will feel faster & looser. Throughout our testing we felt the benefits of the automatically canted rear fin immediately! The design is based on a neutral template for the first release which is very close to a FCS M5 or a Futures FEA outline. The Deviant Fin is a single rear fin suitable for a thrusters fin set up. Construction - Ultra Light composite Base - 111mm (approx) Depth - 115mm(approx) Area - 9525mm(approx) Sweep - 33 degrees(approx) Colour - Black	Sporting Goods > Water Sports > Surfing > Surfboard Fins	Hardware > Surfboard Fins	http://www.witteringsurfshop.com/index.php?main_page=product_info&products_id=915&cPath=9	http://www.witteringsurfshop.com/images/deviantfinFUTURE.gif	new	in stock	29.95	Firewire Surfboards		915							AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:,AT::20.00:,BE::20.00:,BG::20.00:,CY::20.00:,CZ::20.00:,DK::20.00:,EE::20.00:,FI::20.00:,FR::20.00:,DE::20.00:,GR::20.00:,HU::20.00:,IE::20.00:,IT::20.00:,LV::20.00:,LT::20.00:,NL::20.00:,PL::20.00:,PT::20.00:,ES::20.00:,SE::20.00:,GB::20.00:,GB::20.00:		0 kg		2012-12-25
